 ctrl.inp :: CARD A is being read...
    CTRL  READ COMPLETE..
    Continuous Energy Mode...
    Start reading ace-format nuclear data
           1 1001.711nc
           2 8016.711nc
    WARNING :: NYD block exists
           3 92235.711nc
           4 92238.711nc
    ACE Lib. READ COMPLETE...
 CE_mat.inp :: CARD D is being read...
    CE MAT READ COMPLETE...
    GEOM  READ COMPLETE..
 depletion.inp :: CARD E is being read...
    Setting ugrid...
    Initializing Source...
    Source Initializing Complete...
 
 
  > Num of Threads per Node          28
  > Num of MPI Nodes                  5
  > Num of Histories per Cycle  3000000
  > Skip Cycles:   50  /  Active Cycles:  400
 
  > Tally is OFF
  > m-PRUP is OFF
  > FMFD with CMFD is On
 
    Transport Simulation Starts...
  2.6926558E-05  2.7027567E-05  2.7174207E-05  2.7142289E-05  2.7071131E-05  2.7137144E-05  2.7115064E-05  2.7088430E-05  2.7109381E-05  2.6983437E-05  2.6951732E-05  2.6846722E-05  2.6766059E-05  2.6651713E-05  2.6677119E-05  2.6464242E-05  2.6243159E-05  2.6196932E-05  2.6192870E-05  2.6183051E-05  2.6032441E-05  2.5938888E-05  2.5901053E-05  2.5692832E-05  2.5635635E-05  2.5570236E-05  2.5284427E-05  2.5193321E-05  2.5168850E-05  2.4906380E-05  2.4735011E-05  2.4558602E-05  2.4310566E-05  2.4020897E-05  2.3788888E-05  2.3768292E-05  2.3646712E-05  2.3494717E-05  2.3273060E-05  2.3005911E-05  2.2720927E-05  2.2572667E-05  2.2401780E-05  2.2161039E-05  2.1992103E-05  2.1793498E-05  2.1506171E-05  2.1277805E-05  2.1012741E-05  2.0624504E-05  2.0342750E-05  2.0099493E-05  2.0006860E-05  1.9791335E-05  1.9574554E-05  1.9192012E-05  1.9066300E-05  1.8730550E-05  1.8427989E-05  1.8190190E-05  1.7835182E-05  1.7542793E-05  1.7315876E-05  1.7068226E-05  1.6685452E-05  1.6355128E-05  1.6011767E-05  1.5608150E-05  1.5320640E-05  1.5048763E-05  1.4858339E-05  1.4494158E-05  1.4173952E-05  1.3903358E-05  1.3509222E-05  1.3127690E-05  1.2864951E-05  1.2507859E-05  1.2161826E-05  1.1830884E-05  1.1475576E-05  1.1072485E-05  1.0761528E-05  1.0326862E-05  9.9573531E-06  9.5552591E-06  9.2556238E-06  8.9205241E-06  8.5630739E-06  8.2436353E-06  7.8768091E-06  7.5135940E-06  7.1231889E-06  6.8126404E-06  6.4084539E-06  6.0487735E-06  5.6880505E-06  5.2528221E-06  4.8811552E-06  4.5419502E-06  4.2184340E-06  4.1411750E-06
  2.6505112E-05  2.6677108E-05  2.6942474E-05  2.6751144E-05  2.6812279E-05  2.6928407E-05  2.6731131E-05  2.6607966E-05  2.6818503E-05  2.6569804E-05  2.6534368E-05  2.6656501E-05  2.6450702E-05  2.6396731E-05  2.6450719E-05  2.6122262E-05  2.5835979E-05  2.5736718E-05  2.5836225E-05  2.5985256E-05  2.5771011E-05  2.5635238E-05  2.5760462E-05  2.5385718E-05  2.5224965E-05  2.5369364E-05  2.4955737E-05  2.4858271E-05  2.4954579E-05  2.4686871E-05  2.4450956E-05  2.4397616E-05  2.3971714E-05  2.3608794E-05  2.3434506E-05  2.3360770E-05  2.3411779E-05  2.3130004E-05  2.2901523E-05  2.2820446E-05  2.2452019E-05  2.2229286E-05  2.2171337E-05  2.1868774E-05  2.1665651E-05  2.1647231E-05  2.1188333E-05  2.0988407E-05  2.0872662E-05  2.0416326E-05  1.9988432E-05  1.9837259E-05  1.9652389E-05  1.9644623E-05  1.9255201E-05  1.8992947E-05  1.8865974E-05  1.8438661E-05  1.8111049E-05  1.8035436E-05  1.7635030E-05  1.7338904E-05  1.7186982E-05  1.6797119E-05  1.6515382E-05  1.6301332E-05  1.5832737E-05  1.5390165E-05  1.5136625E-05  1.4899221E-05  1.4671251E-05  1.4295336E-05  1.3974759E-05  1.3708442E-05  1.3273592E-05  1.2935370E-05  1.2734678E-05  1.2280555E-05  1.1958484E-05  1.1759678E-05  1.1339706E-05  1.0965166E-05  1.0655443E-05  1.0214126E-05  9.8032729E-06  9.4199286E-06  9.1029089E-06  8.8437212E-06  8.4745526E-06  8.1290366E-06  7.8490628E-06  7.4327920E-06  7.0624278E-06  6.7486831E-06  6.3020991E-06  5.9526246E-06  5.6625346E-06  5.2255006E-06  4.8164744E-06  4.4930018E-06  4.1822563E-06  4.0670811E-06
  2.6028812E-05  2.6163835E-05  2.6314883E-05  2.6316066E-05  2.6266183E-05  2.6207406E-05  2.6075696E-05  2.6174546E-05  2.6195162E-05  2.6054950E-05  2.6008672E-05  2.6060010E-05  2.5960307E-05  2.5972165E-05  2.5864246E-05  2.5567428E-05  2.5366108E-05  2.5302036E-05  2.5325971E-05  2.5342563E-05  2.5378157E-05  2.5155851E-05  2.5047004E-05  2.4866346E-05  2.4692440E-05  2.4663417E-05  2.4488510E-05  2.4393918E-05  2.4366679E-05  2.4192287E-05  2.4008896E-05  2.3832592E-05  2.3522111E-05  2.3214042E-05  2.2958525E-05  2.2968359E-05  2.2918605E-05  2.2753329E-05  2.2439232E-05  2.2293624E-05  2.2080495E-05  2.1842998E-05  2.1667931E-05  2.1364147E-05  2.1282770E-05  2.1113738E-05  2.0835417E-05  2.0680887E-05  2.0355681E-05  1.9947654E-05  1.9646450E-05  1.9399994E-05  1.9227650E-05  1.9148383E-05  1.8947726E-05  1.8676435E-05  1.8445505E-05  1.8106834E-05  1.7881321E-05  1.7569894E-05  1.7299852E-05  1.7067931E-05  1.6771148E-05  1.6489327E-05  1.6183883E-05  1.5929488E-05  1.5523297E-05  1.5166316E-05  1.4866679E-05  1.4574872E-05  1.4301099E-05  1.3981242E-05  1.3730858E-05  1.3373809E-05  1.3004576E-05  1.2685441E-05  1.2388031E-05  1.2006012E-05  1.1750387E-05  1.1380199E-05  1.1100892E-05  1.0797214E-05  1.0430686E-05  1.0034612E-05  9.6139069E-06  9.2953580E-06  8.9581974E-06  8.6522923E-06  8.3615799E-06  7.9561630E-06  7.6363786E-06  7.2767997E-06  6.9456296E-06  6.5614252E-06  6.1657246E-06  5.8055795E-06  5.4547604E-06  5.0962136E-06  4.7601223E-06  4.3983718E-06  4.0995177E-06  4.0056337E-06
  2.5583657E-05  2.5491034E-05  2.5788112E-05  2.6001285E-05  2.5920539E-05  2.5742097E-05  2.5624147E-05  2.5692164E-05  2.5666589E-05  2.5583908E-05  2.5561735E-05  2.5584544E-05  2.5574077E-05  2.5648561E-05  2.5292632E-05  2.4992804E-05  2.4873181E-05  2.4889017E-05  2.4865278E-05  2.4862777E-05  2.5056474E-05  2.4796236E-05  2.4741139E-05  2.4438121E-05  2.4221258E-05  2.4218677E-05  2.4048521E-05  2.3991253E-05  2.3960374E-05  2.3807181E-05  2.3688680E-05  2.3393032E-05  2.2980841E-05  2.2770130E-05  2.2511846E-05  2.2430050E-05  2.2430039E-05  2.2476764E-05  2.2111041E-05  2.1914912E-05  2.1646757E-05  2.1398446E-05  2.1243344E-05  2.1010025E-05  2.0829465E-05  2.0725784E-05  2.0531464E-05  2.0399394E-05  1.9899332E-05  1.9577429E-05  1.9351972E-05  1.9108036E-05  1.8876307E-05  1.8755331E-05  1.8680230E-05  1.8342916E-05  1.8095915E-05  1.7735593E-05  1.7537576E-05  1.7316506E-05  1.7019650E-05  1.6774359E-05  1.6442396E-05  1.6151767E-05  1.5941418E-05  1.5583656E-05  1.5226400E-05  1.4901239E-05  1.4555672E-05  1.4262024E-05  1.4063592E-05  1.3909771E-05  1.3442590E-05  1.3140945E-05  1.2762221E-05  1.2463073E-05  1.2159583E-05  1.1801797E-05  1.1509844E-05  1.1234360E-05  1.0895929E-05  1.0694094E-05  1.0246642E-05  9.8362764E-06  9.4465414E-06  9.0692899E-06  8.7590053E-06  8.5048357E-06  8.2281404E-06  7.8441472E-06  7.4617837E-06  7.1084399E-06  6.7951733E-06  6.4261363E-06  6.0439120E-06  5.7089571E-06  5.4072689E-06  5.0230004E-06  4.6902953E-06  4.2856110E-06  3.9665978E-06  3.9059220E-06
  2.5094565E-05  2.5068019E-05  2.5237889E-05  2.5296605E-05  2.5415497E-05  2.5554819E-05  2.5275366E-05  2.5139409E-05  2.5303323E-05  2.5187501E-05  2.5151655E-05  2.5244395E-05  2.5061204E-05  2.4924634E-05  2.4733274E-05  2.4616113E-05  2.4439684E-05  2.4348041E-05  2.4334304E-05  2.4289030E-05  2.4338737E-05  2.4306493E-05  2.4360163E-05  2.4010771E-05  2.3870455E-05  2.3895390E-05  2.3651272E-05  2.3545405E-05  2.3670594E-05  2.3365326E-05  2.3136823E-05  2.2845854E-05  2.2566723E-05  2.2349498E-05  2.2185478E-05  2.1982581E-05  2.1948764E-05  2.1874068E-05  2.1674432E-05  2.1694616E-05  2.1313689E-05  2.1088763E-05  2.1073130E-05  2.0731925E-05  2.0485873E-05  2.0444892E-05  2.0150169E-05  1.9879647E-05  1.9482062E-05  1.9216110E-05  1.8963514E-05  1.8750642E-05  1.8499680E-05  1.8305008E-05  1.8183092E-05  1.8004869E-05  1.7850471E-05  1.7470374E-05  1.7195990E-05  1.7081774E-05  1.6676572E-05  1.6470577E-05  1.6270938E-05  1.5893503E-05  1.5557178E-05  1.5198271E-05  1.4927514E-05  1.4597338E-05  1.4213431E-05  1.3996921E-05  1.3761226E-05  1.3481446E-05  1.3181479E-05  1.2990813E-05  1.2592357E-05  1.2278656E-05  1.2066571E-05  1.1656890E-05  1.1318158E-05  1.1111589E-05  1.0727106E-05  1.0395384E-05  1.0041224E-05  9.6292179E-06  9.2523150E-06  8.9112048E-06  8.6094882E-06  8.3225118E-06  7.9957366E-06  7.6462727E-06  7.4107989E-06  6.9893164E-06  6.6534397E-06  6.3625742E-06  5.9748982E-06  5.5945253E-06  5.3110779E-06  4.9202955E-06  4.5869903E-06  4.1833882E-06  3.8556782E-06  3.8306717E-06
  2.4635685E-05  2.4529726E-05  2.4591178E-05  2.4641141E-05  2.4663749E-05  2.4813643E-05  2.4677000E-05  2.4623852E-05  2.4673741E-05  2.4659914E-05  2.4582839E-05  2.4566455E-05  2.4437565E-05  2.4264987E-05  2.4157733E-05  2.4021413E-05  2.3901591E-05  2.3773170E-05  2.3730894E-05  2.3744923E-05  2.3713181E-05  2.3608550E-05  2.3642779E-05  2.3413051E-05  2.3321732E-05  2.3280587E-05  2.3087118E-05  2.3002430E-05  2.2868879E-05  2.2712784E-05  2.2445961E-05  2.2323117E-05  2.2146266E-05  2.1970813E-05  2.1757277E-05  2.1554776E-05  2.1451542E-05  2.1313964E-05  2.1168458E-05  2.1038460E-05  2.0815625E-05  2.0599444E-05  2.0470113E-05  2.0304746E-05  2.0034018E-05  1.9849964E-05  1.9648868E-05  1.9324100E-05  1.9036311E-05  1.8782309E-05  1.8558451E-05  1.8316023E-05  1.8112975E-05  1.7924043E-05  1.7757554E-05  1.7558912E-05  1.7359290E-05  1.7115861E-05  1.6819968E-05  1.6618886E-05  1.6324213E-05  1.6068491E-05  1.5837478E-05  1.5537626E-05  1.5172253E-05  1.4912342E-05  1.4666297E-05  1.4382809E-05  1.4001824E-05  1.3660622E-05  1.3389218E-05  1.3141929E-05  1.2856254E-05  1.2619563E-05  1.2291928E-05  1.2008519E-05  1.1727020E-05  1.1409005E-05  1.1070723E-05  1.0846065E-05  1.0479608E-05  1.0136578E-05  9.7815254E-06  9.4430766E-06  9.1200068E-06  8.7622235E-06  8.4522748E-06  8.1032703E-06  7.7983431E-06  7.4309719E-06  7.2045235E-06  6.8752299E-06  6.4751627E-06  6.1643556E-06  5.8239654E-06  5.4438275E-06  5.1144557E-06  4.7930769E-06  4.4242632E-06  4.1146286E-06  3.8007444E-06  3.7435184E-06
  2.4047329E-05  2.4062700E-05  2.4065306E-05  2.4129059E-05  2.4053342E-05  2.4183119E-05  2.4136041E-05  2.4121484E-05  2.4117783E-05  2.3977079E-05  2.3919403E-05  2.3967699E-05  2.3855238E-05  2.3717310E-05  2.3625958E-05  2.3463422E-05  2.3426134E-05  2.3354470E-05  2.3271716E-05  2.3226110E-05  2.3114108E-05  2.3108064E-05  2.3000287E-05  2.2961797E-05  2.2769749E-05  2.2675469E-05  2.2562264E-05  2.2402763E-05  2.2292208E-05  2.2145483E-05  2.1933769E-05  2.1859211E-05  2.1699791E-05  2.1505602E-05  2.1254287E-05  2.1116294E-05  2.0955468E-05  2.0808361E-05  2.0651507E-05  2.0529530E-05  2.0366405E-05  2.0139731E-05  1.9967086E-05  1.9797126E-05  1.9550907E-05  1.9428757E-05  1.9153899E-05  1.8867794E-05  1.8685672E-05  1.8428006E-05  1.8194752E-05  1.7917828E-05  1.7658506E-05  1.7486529E-05  1.7318115E-05  1.7148212E-05  1.6906339E-05  1.6668516E-05  1.6416805E-05  1.6169234E-05  1.5905476E-05  1.5719764E-05  1.5470515E-05  1.5157035E-05  1.4864757E-05  1.4637244E-05  1.4339582E-05  1.4037615E-05  1.3738241E-05  1.3399671E-05  1.3114448E-05  1.2855254E-05  1.2566188E-05  1.2275095E-05  1.2003265E-05  1.1727323E-05  1.1395476E-05  1.1118778E-05  1.0858341E-05  1.0529961E-05  1.0144507E-05  9.8936749E-06  9.5713661E-06  9.2751740E-06  8.9524846E-06  8.5638767E-06  8.2513077E-06  7.9256106E-06  7.6393853E-06  7.3182623E-06  6.9691265E-06  6.6725917E-06  6.3324139E-06  6.0361701E-06  5.6588310E-06  5.3493679E-06  4.9962718E-06  4.6832830E-06  4.3157225E-06  3.9857974E-06  3.6953989E-06  3.6894619E-06
  2.3531839E-05  2.3545101E-05  2.3514746E-05  2.3566796E-05  2.3659244E-05  2.3634743E-05  2.3604523E-05  2.3604352E-05  2.3598602E-05  2.3469053E-05  2.3430582E-05  2.3515196E-05  2.3385078E-05  2.3289392E-05  2.3188997E-05  2.3041972E-05  2.2906173E-05  2.2825394E-05  2.2732725E-05  2.2701285E-05  2.2722658E-05  2.2613042E-05  2.2527301E-05  2.2437987E-05  2.2341593E-05  2.2152754E-05  2.2097863E-05  2.1950105E-05  2.1844505E-05  2.1689667E-05  2.1531103E-05  2.1408463E-05  2.1256753E-05  2.0960487E-05  2.0877885E-05  2.0745601E-05  2.0552319E-05  2.0367629E-05  2.0322015E-05  2.0102806E-05  1.9957910E-05  1.9773396E-05  1.9559381E-05  1.9374470E-05  1.9164126E-05  1.8991074E-05  1.8790229E-05  1.8551132E-05  1.8373385E-05  1.8122755E-05  1.7856859E-05  1.7604258E-05  1.7332778E-05  1.7189727E-05  1.6945824E-05  1.6746145E-05  1.6574218E-05  1.6294218E-05  1.6076454E-05  1.5861645E-05  1.5631830E-05  1.5406347E-05  1.5151076E-05  1.4849284E-05  1.4577551E-05  1.4272696E-05  1.4002065E-05  1.3723640E-05  1.3443145E-05  1.3142038E-05  1.2876886E-05  1.2633395E-05  1.2335038E-05  1.2070704E-05  1.1811754E-05  1.1543818E-05  1.1170654E-05  1.0868740E-05  1.0611201E-05  1.0291735E-05  9.9596379E-06  9.6603181E-06  9.3409776E-06  9.0328021E-06  8.7400237E-06  8.3772195E-06  8.0926499E-06  7.8176221E-06  7.4693001E-06  7.1355826E-06  6.8319170E-06  6.5248328E-06  6.1944749E-06  5.8672036E-06  5.5901329E-06  5.2426586E-06  4.8839510E-06  4.5658630E-06  4.2291720E-06  3.8754082E-06  3.6338355E-06  3.6096530E-06
  2.3054767E-05  2.2959005E-05  2.3079392E-05  2.3091102E-05  2.3236000E-05  2.3250242E-05  2.3233528E-05  2.3221944E-05  2.3255889E-05  2.3123536E-05  2.3063169E-05  2.3051431E-05  2.2977527E-05  2.2865176E-05  2.2762805E-05  2.2598770E-05  2.2427142E-05  2.2419522E-05  2.2326494E-05  2.2307807E-05  2.2270879E-05  2.2246528E-05  2.2198459E-05  2.2051732E-05  2.1973974E-05  2.1903027E-05  2.1691628E-05  2.1589740E-05  2.1522772E-05  2.1341604E-05  2.1135890E-05  2.0898336E-05  2.0845001E-05  2.0611505E-05  2.0467024E-05  2.0320761E-05  2.0160981E-05  2.0003842E-05  1.9889479E-05  1.9785469E-05  1.9574210E-05  1.9422134E-05  1.9235444E-05  1.9030098E-05  1.8830772E-05  1.8693667E-05  1.8417596E-05  1.8215101E-05  1.7934052E-05  1.7772054E-05  1.7514223E-05  1.7222554E-05  1.7025106E-05  1.6849404E-05  1.6597668E-05  1.6446126E-05  1.6305625E-05  1.6023570E-05  1.5770462E-05  1.5612509E-05  1.5292836E-05  1.5072502E-05  1.4894047E-05  1.4576283E-05  1.4307349E-05  1.4106637E-05  1.3725590E-05  1.3430986E-05  1.3173084E-05  1.2952528E-05  1.2674192E-05  1.2336240E-05  1.2099303E-05  1.1961409E-05  1.1614533E-05  1.1264416E-05  1.1000999E-05  1.0727327E-05  1.0432113E-05  1.0152928E-05  9.8410017E-06  9.4649291E-06  9.1849187E-06  8.8310124E-06  8.5157947E-06  8.2487537E-06  7.9326080E-06  7.6509514E-06  7.3299157E-06  7.0072674E-06  6.7237042E-06  6.4093585E-06  6.0886169E-06  5.7587343E-06  5.4713245E-06  5.1485609E-06  4.8223535E-06  4.4806972E-06  4.1537221E-06  3.8044184E-06  3.5477678E-06  3.5289628E-06
  2.2593240E-05  2.2598632E-05  2.2752121E-05  2.2812243E-05  2.2856260E-05  2.2997376E-05  2.2832483E-05  2.2841645E-05  2.2911388E-05  2.2755980E-05  2.2724988E-05  2.2898069E-05  2.2596968E-05  2.2477383E-05  2.2372065E-05  2.2152390E-05  2.2027373E-05  2.1962313E-05  2.1953531E-05  2.1938984E-05  2.1899512E-05  2.1990633E-05  2.2005756E-05  2.1667162E-05  2.1541995E-05  2.1646343E-05  2.1271265E-05  2.1189855E-05  2.1283962E-05  2.0948807E-05  2.0790970E-05  2.0553791E-05  2.0348654E-05  2.0164739E-05  2.0012556E-05  1.9915068E-05  1.9873839E-05  1.9797486E-05  1.9615220E-05  1.9624224E-05  1.9287646E-05  1.9089167E-05  1.9060565E-05  1.8722486E-05  1.8565306E-05  1.8489364E-05  1.8214214E-05  1.7977001E-05  1.7612593E-05  1.7296094E-05  1.7076016E-05  1.6824254E-05  1.6649984E-05  1.6534189E-05  1.6328937E-05  1.6210429E-05  1.6091059E-05  1.5763691E-05  1.5534178E-05  1.5453345E-05  1.5095963E-05  1.4858460E-05  1.4726443E-05  1.4400994E-05  1.4097908E-05  1.3805104E-05  1.3491261E-05  1.3199969E-05  1.2868479E-05  1.2693429E-05  1.2424853E-05  1.2181667E-05  1.1977620E-05  1.1751829E-05  1.1416356E-05  1.1107508E-05  1.0912540E-05  1.0473845E-05  1.0207911E-05  9.9642098E-06  9.6993802E-06  9.3814444E-06  9.0175101E-06  8.7111490E-06  8.3798036E-06  8.0972396E-06  7.8041342E-06  7.5093244E-06  7.2145211E-06  6.9212974E-06  6.6850088E-06  6.3157343E-06  5.9781365E-06  5.7401791E-06  5.3559980E-06  5.0376013E-06  4.7554892E-06  4.4353592E-06  4.0649561E-06  3.7248675E-06  3.4704058E-06  3.4574400E-06
  2.2134367E-05  2.2234378E-05  2.2406345E-05  2.2615447E-05  2.2478046E-05  2.2396348E-05  2.2329501E-05  2.2310045E-05  2.2290718E-05  2.2216114E-05  2.2198987E-05  2.2213582E-05  2.2134998E-05  2.2138817E-05  2.1882773E-05  2.1653940E-05  2.1553170E-05  2.1589468E-05  2.1557255E-05  2.1584712E-05  2.1608713E-05  2.1441705E-05  2.1333714E-05  2.1143967E-05  2.1099439E-05  2.1016082E-05  2.0851415E-05  2.0700072E-05  2.0688429E-05  2.0573259E-05  2.0538421E-05  2.0264771E-05  1.9946741E-05  1.9733184E-05  1.9526006E-05  1.9460308E-05  1.9510483E-05  1.9501191E-05  1.9251751E-05  1.9118049E-05  1.8809925E-05  1.8683851E-05  1.8578220E-05  1.8318085E-05  1.8109099E-05  1.7979570E-05  1.7864222E-05  1.7734699E-05  1.7335493E-05  1.7048664E-05  1.6712285E-05  1.6514647E-05  1.6324176E-05  1.6242589E-05  1.6249799E-05  1.5976468E-05  1.5703707E-05  1.5462396E-05  1.5205089E-05  1.5032169E-05  1.4785534E-05  1.4565634E-05  1.4351391E-05  1.4094323E-05  1.3918610E-05  1.3574328E-05  1.3214417E-05  1.2953017E-05  1.2638591E-05  1.2415504E-05  1.2233204E-05  1.2067182E-05  1.1766159E-05  1.1451303E-05  1.1092973E-05  1.0843430E-05  1.0578090E-05  1.0247191E-05  9.9663208E-06  9.7335153E-06  9.4573637E-06  9.2159589E-06  8.8622761E-06  8.4969410E-06  8.1837625E-06  7.9750997E-06  7.6537392E-06  7.3549844E-06  7.1731238E-06  6.8173651E-06  6.4940092E-06  6.1459548E-06  5.8769209E-06  5.5499673E-06  5.2197838E-06  4.9226134E-06  4.5949349E-06  4.3069360E-06  3.9996235E-06  3.6816800E-06  3.3919023E-06  3.3589784E-06
  2.1715010E-05  2.1747265E-05  2.1977775E-05  2.2045295E-05  2.1914822E-05  2.1810001E-05  2.1764913E-05  2.1775843E-05  2.1835891E-05  2.1715672E-05  2.1597556E-05  2.1653083E-05  2.1638933E-05  2.1573535E-05  2.1514189E-05  2.1280477E-05  2.1151103E-05  2.1131643E-05  2.1080084E-05  2.1120986E-05  2.1103491E-05  2.0899188E-05  2.0840203E-05  2.0668592E-05  2.0604998E-05  2.0524596E-05  2.0340955E-05  2.0284445E-05  2.0245606E-05  2.0168179E-05  1.9960483E-05  1.9848591E-05  1.9518969E-05  1.9289871E-05  1.9113461E-05  1.9115130E-05  1.9105777E-05  1.8987437E-05  1.8776640E-05  1.8650164E-05  1.8361243E-05  1.8223494E-05  1.8079700E-05  1.7937546E-05  1.7755107E-05  1.7607966E-05  1.7407715E-05  1.7279110E-05  1.7037259E-05  1.6788790E-05  1.6444528E-05  1.6219931E-05  1.6033524E-05  1.5949416E-05  1.5729706E-05  1.5552926E-05  1.5276305E-05  1.5124890E-05  1.4908599E-05  1.4637922E-05  1.4371053E-05  1.4203200E-05  1.4058001E-05  1.3756945E-05  1.3519361E-05  1.3270601E-05  1.2967526E-05  1.2666302E-05  1.2414086E-05  1.2181469E-05  1.1936941E-05  1.1743240E-05  1.1494689E-05  1.1247027E-05  1.0912237E-05  1.0561878E-05  1.0307175E-05  1.0041076E-05  9.7593772E-06  9.5007914E-06  9.2869229E-06  8.9574816E-06  8.6989730E-06  8.3612881E-06  7.9894130E-06  7.7459185E-06  7.4637296E-06  7.3008090E-06  6.9538865E-06  6.6455722E-06  6.3318945E-06  5.9915944E-06  5.7273317E-06  5.4110163E-06  5.1159166E-06  4.7726105E-06  4.5181057E-06  4.2096330E-06  3.8931521E-06  3.6412376E-06  3.3398220E-06  3.2916793E-06
  2.1223640E-05  2.1335236E-05  2.1565139E-05  2.1431754E-05  2.1399903E-05  2.1541672E-05  2.1291278E-05  2.1323112E-05  2.1458628E-05  2.1224450E-05  2.1172332E-05  2.1320393E-05  2.1107905E-05  2.1039829E-05  2.1135612E-05  2.0848384E-05  2.0663073E-05  2.0551315E-05  2.0571302E-05  2.0762532E-05  2.0578691E-05  2.0499515E-05  2.0521920E-05  2.0246483E-05  2.0141524E-05  2.0249041E-05  1.9984257E-05  1.9835898E-05  1.9960280E-05  1.9684153E-05  1.9579920E-05  1.9518932E-05  1.9242669E-05  1.8916920E-05  1.8705163E-05  1.8782436E-05  1.8786082E-05  1.8563760E-05  1.8353992E-05  1.8419477E-05  1.8036443E-05  1.7875808E-05  1.7825996E-05  1.7544047E-05  1.7348066E-05  1.7248046E-05  1.6975931E-05  1.6807195E-05  1.6727480E-05  1.6389477E-05  1.6030840E-05  1.5828872E-05  1.5752580E-05  1.5633273E-05  1.5334471E-05  1.5228961E-05  1.5077701E-05  1.4742157E-05  1.4553338E-05  1.4475191E-05  1.4118885E-05  1.3888226E-05  1.3776076E-05  1.3457880E-05  1.3206101E-05  1.3054522E-05  1.2725363E-05  1.2339213E-05  1.2102640E-05  1.1874033E-05  1.1782715E-05  1.1431987E-05  1.1178204E-05  1.1034848E-05  1.0680078E-05  1.0347213E-05  1.0192434E-05  9.8551099E-06  9.5821081E-06  9.3977531E-06  9.0639977E-06  8.7730729E-06  8.4883608E-06  8.1793515E-06  7.8044039E-06  7.5442528E-06  7.3341774E-06  7.0980573E-06  6.7931547E-06  6.4785042E-06  6.2337590E-06  5.9279403E-06  5.5922838E-06  5.3483156E-06  5.0438809E-06  4.7085811E-06  4.4291176E-06  4.1318138E-06  3.8302579E-06  3.6138714E-06  3.3117586E-06  3.2180021E-06
  2.0715274E-05  2.0787564E-05  2.0895716E-05  2.0845689E-05  2.0817078E-05  2.0905174E-05  2.0753129E-05  2.0775120E-05  2.0776705E-05  2.0666538E-05  2.0632060E-05  2.0609853E-05  2.0554873E-05  2.0402392E-05  2.0408367E-05  2.0231511E-05  2.0144239E-05  2.0077413E-05  2.0088504E-05  2.0106426E-05  1.9932446E-05  1.9958681E-05  1.9837018E-05  1.9741029E-05  1.9674405E-05  1.9665241E-05  1.9459703E-05  1.9342821E-05  1.9359236E-05  1.9216819E-05  1.9050618E-05  1.8956393E-05  1.8665700E-05  1.8468428E-05  1.8332707E-05  1.8275202E-05  1.8194698E-05  1.8016857E-05  1.7829642E-05  1.7766170E-05  1.7582868E-05  1.7415515E-05  1.7314743E-05  1.7155828E-05  1.6914417E-05  1.6764012E-05  1.6514974E-05  1.6304384E-05  1.6180770E-05  1.5956268E-05  1.5596956E-05  1.5460307E-05  1.5310277E-05  1.5136971E-05  1.4950681E-05  1.4796362E-05  1.4639812E-05  1.4343736E-05  1.4199881E-05  1.4005723E-05  1.3730753E-05  1.3531509E-05  1.3344262E-05  1.3061633E-05  1.2842809E-05  1.2662897E-05  1.2406221E-05  1.2015006E-05  1.1763328E-05  1.1541718E-05  1.1385236E-05  1.1156755E-05  1.0853147E-05  1.0684036E-05  1.0384445E-05  1.0041647E-05  9.8434422E-06  9.6042238E-06  9.3455504E-06  9.0471527E-06  8.7943029E-06  8.5420480E-06  8.2638316E-06  7.9564501E-06  7.6081368E-06  7.3145666E-06  7.0866874E-06  6.8412933E-06  6.6020208E-06  6.3060012E-06  6.0319006E-06  5.7448960E-06  5.4682197E-06  5.2418824E-06  4.9074048E-06  4.5935144E-06  4.3360480E-06  4.0049448E-06  3.7438523E-06  3.4680256E-06  3.2352813E-06  3.1310553E-06
